,gender,age,cust_id,income,member_year,member_month,member_day,gender_label
1608,M,81,224d8d1b5af746b4b145bd00e4eefd76,60000.0,2017,1,25,2
1609,F,61,b91a38c0e6124c2bba44dd99d064bca7,52000.0,2017,7,27,1
1610,M,36,39c275d2c1c346b29bfb3c453740ecc9,68000.0,2018,3,8,2
1611,M,57,4caa9fa951a3419084570450dfd6daa3,61000.0,2016,4,23,2
1612,F,92,409c069b95af4a6f91c708eaa7e90714,94000.0,2017,9,11,1
1613,F,70,fd35b070e181463293ff9dbb0d66e307,80000.0,2017,8,9,1
1614,M,30,af170e94ddd44e18ac17d7ebb6e09617,46000.0,2017,9,7,2
1615,F,41,d3756366d8774999a26d0a318862b87e,54000.0,2015,10,14,1
1616,F,66,2740d12ff4d046c0a45a27652d85963d,115000.0,2016,1,23,1
1617,F,72,e63da783159f44e6939c5971be40bd3a,65000.0,2017,8,18,1
1618,M,84,906afcda14ab4ef9b45942c626d10771,62000.0,2016,3,26,2
1619,M,47,e7147567b7de4eb4a0ca7d48a3388855,53000.0,2017,8,6,2
1620,F,32,dfa52c8a51b8423896bb8cab78503c60,43000.0,2018,3,20,1
1621,F,52,c92f21de3b1341d7aaf9c5eaae199e0d,73000.0,2018,3,29,1
1622,M,67,c72d471dc4314ffdb062c0775e77a09d,118000.0,2017,9,18,2
1623,M,23,eff43f470d36465b8aa4a12d79d25986,34000.0,2017,12,15,2
1624,M,68,39c7d60098ba42f683cfb654e642ac2a,61000.0,2017,8,20,2
1625,F,70,b1913d90251b4387888ee429bf0209ef,86000.0,2016,3,24,1
1626,M,21,ef314f5d09244d6d9ea23fe66acb5b06,46000.0,2015,1,7,2
1627,M,79,54be86b2561e4e379e6446663e4d8935,40000.0,2018,6,22,2
1628,M,33,614c0569deff45ab990b0f423675490f,32000.0,2017,9,23,2
1629,F,67,3a1fa4f6336d4b77baf0be29c57a73d5,58000.0,2017,12,27,1
1630,F,23,478f3d690f8640e8b017e13a794936a0,48000.0,2017,6,18,1
1631,F,45,ffff82501cea40309d5fdd7edcca4a07,62000.0,2016,11,25,1
1632,M,26,cbdd0e50d9e24b60a9ff67444a2ff7ef,72000.0,2015,6,7,2
1633,M,36,acc1b286392b42ae8db2059cfd16f773,60000.0,2017,10,30,2
1634,M,36,7104c937e25148bda396c5a0cbdf3959,73000.0,2017,12,12,2
1635,M,74,8df3bb97a75a47b08c87d2cc3187eeb7,73000.0,2018,3,26,2
1636,F,37,e4c7eb36bf7a40dcb0ca0fc233d0ba6e,66000.0,2016,12,21,1
1637,M,68,a4ef66feebf34cbd961d2f557a13b4ec,67000.0,2018,2,10,2
1638,F,55,b0e8e98e9a314840875b28a8bf93904e,103000.0,2017,11,6,1
1639,M,40,b0b441a558da4511ab7c59b4ff1284e7,59000.0,2016,6,21,2
1640,M,86,496ac7798e9d49e68468823dad0f43df,90000.0,2016,5,28,2
1641,M,46,db691240326b44d8bfa7b438c4c41982,46000.0,2016,12,5,2
1642,F,76,98ca9e631e8642098811723c5356e663,53000.0,2018,7,14,1
1643,M,37,1486070ef4014e37bccc2522646991fa,39000.0,2014,3,8,2
1644,M,23,e60f4ead8cb6426ea089ed07a42b3780,35000.0,2018,5,10,2
1645,M,47,900cc48bfa9f47448bb4e0b846e2f4d7,76000.0,2017,8,1,2
1646,M,50,a88b141184c94c2ca3610eca383eafe4,73000.0,2017,10,10,2
1647,M,43,bf7a630d566f46f79b855990daf2d0b0,56000.0,2015,9,3,2
1648,F,30,a40887a885c941a38fea086a675285b9,56000.0,2018,6,19,1
1649,M,69,ce9ff37fcd4a4f6180ee3df63d6ce6c0,53000.0,2016,9,15,2
1650,F,42,c0a71ad1634e4a2e8468deae1acb09bb,75000.0,2015,11,30,1
1651,M,62,50bc8904c8624ff885dafb0f2856079e,56000.0,2015,2,6,2
1652,M,46,364cab7a418340f6914ceb874db58a54,46000.0,2018,3,5,2
1653,M,85,557c81e66883458687bd6c75f95e3afb,85000.0,2016,7,14,2
1654,F,62,a4d629a11c0746c69c01f660286dea7e,72000.0,2017,12,14,1
1655,M,67,7041ef23a7a64e6e8b9abfe34f455cf6,60000.0,2017,10,14,2
1656,F,61,13a72ada365b4840b71371917fa0f462,77000.0,2016,10,25,1
1657,M,56,4de211af52924cd39a24f0dac1914632,97000.0,2017,9,21,2
1658,F,58,929b3120972c4af3a37f16a5c0286d83,77000.0,2017,3,7,1
1659,F,59,7511dba4166d42dfa5c3373e85bc9f2b,49000.0,2016,12,14,1
1660,M,69,a409efede5f44ec09c80861a0a32b73a,60000.0,2017,7,30,2
1661,F,37,1c284a07aef445cba96d097daae3ec75,80000.0,2015,12,30,1
1662,F,42,77062b74e4b5481f81ff34b48d870a7f,98000.0,2017,12,31,1
1663,M,60,532f86d3011846bfa0df878a19f9fc3f,76000.0,2018,2,9,2
1664,F,68,e0652afbc99b4606b913d2a7de3e9d2e,75000.0,2017,1,27,1
1665,M,25,3eaf1550d25f450e93faeb5a4ab744c1,50000.0,2017,7,3,2
1666,M,82,82f1d31dc1a340f58262316928882210,74000.0,2017,11,27,2
1667,M,20,f69865f8b4da48088bbacb35432df872,59000.0,2014,8,22,2
1668,F,63,d9cf4f23008e437a8e8b459b312811bb,114000.0,2015,9,16,1
1669,M,49,f538eaec666e49d993c4aaf0734fd03a,72000.0,2017,9,17,2
1670,F,90,288bd96665ae45c287dec85634f318dd,100000.0,2016,6,20,1
1671,M,71,067ee299952e49328b06da73e2ba1965,43000.0,2017,8,20,2
1672,M,24,bd56398238844f63bf73ebe02ad4733a,32000.0,2017,1,4,2
1673,F,63,c6715c2bb910495faf267e0f6cb56d6f,75000.0,2018,6,3,1
1674,F,58,a4ecb966735a4b88a0028b78c561c1ee,86000.0,2017,7,15,1
1675,M,49,7954b384115343c3acba5b745d8c5a5e,52000.0,2017,6,16,2
1676,M,42,e1e4b47968ef4250971adab48f164f86,51000.0,2016,12,21,2
1677,M,51,db49b3dfa3ae4112a59069e8fe238b1e,67000.0,2015,12,28,2
1678,F,77,f6a6db250dd44b698988757a5bd61b89,68000.0,2017,11,2,1
1679,M,41,220b34699e5b45d2839a02f333afcbec,35000.0,2018,2,3,2
1680,F,70,dc6884f3dadd406ca88fe3195c68745d,33000.0,2018,6,6,1
1681,F,35,722861f1006e4bd19439516cce98fbfd,70000.0,2017,3,4,1
1682,F,49,dbbbbe43571d458e93a09a0a5558d7ee,53000.0,2017,2,3,1
1683,M,36,cdab2a880be4461c83cac96b07c8d338,75000.0,2016,4,13,2
1684,F,27,c393bb513ee144f69e6db705c78e6b60,70000.0,2014,2,24,1
1685,M,74,1c0447a9d17f4d338711cbb6c475f2e1,84000.0,2015,10,11,2
1686,F,74,2f007244bb814eeb870be68472232cae,92000.0,2018,6,27,1
1687,M,64,99f9b5eb9a084c899c45bad9d61b4d1b,37000.0,2017,8,3,2
1688,F,32,0537e8df8a5a418ab1fd28c2063ad6f8,61000.0,2015,12,17,1
1689,M,54,b6eb4cfb36ca4ba3936273d23bfc0730,35000.0,2018,5,15,2
1690,M,50,625f7566c5ec44e7a6fd3e42ae1f256f,42000.0,2017,9,22,2
1691,M,69,b0628933a9154b31ad6293100c717127,51000.0,2018,4,29,2
1692,M,58,6bdd08b358ac44cbb9b379ff6ad6e9cc,81000.0,2015,12,30,2
1693,F,58,05894078f0a84797a81049d3c3f04402,55000.0,2018,6,15,1
1694,M,58,07b89f3fed16463b9fb391f40d6e1c58,43000.0,2015,8,27,2
1695,F,22,4b1be8c2a1b74929b0afc81570a511dd,67000.0,2018,6,28,1
1696,F,31,c65b97e1d35946a383273985ef66f165,39000.0,2017,9,1,1
1697,F,44,ef749b251aac4532adc7de2041c89c7f,61000.0,2017,11,28,1
1698,M,31,a70774fbe32140a5bffcbff6ea31825a,39000.0,2017,9,2,2
1699,F,74,60342056f16c4bebb9e7bc1565b5abb4,55000.0,2017,8,15,1
1700,F,59,2e40baf0355a41329025e8da10bc7c54,99000.0,2016,7,10,1
1701,F,50,3ff89db5f5a3407f9c33b215bdde0208,60000.0,2017,11,13,1
1702,F,68,6e61c8875aa94d219e9ff0aebbb6817e,58000.0,2016,6,20,1
1703,M,51,8eb1d5e323384aa8bd184749bf9cfc69,73000.0,2016,11,30,2
1704,M,54,8720b63cb4fe4aa39fce537860356bdc,61000.0,2018,6,4,2
1705,M,25,5c7c87fe62614cef84805e832e322874,56000.0,2018,1,14,2
1706,M,64,b9fcd2490b8b4ab78674c6d57b9277f1,40000.0,2017,3,27,2
1707,M,71,70d480706e914cac81b54666d246edc2,90000.0,2015,5,21,2
1708,F,70,610f1494f05e4bb68cc1fab2908b6fbb,96000.0,2017,9,4,1
1709,M,52,6015ae2b3e4742d185a45f5f9abe2848,40000.0,2018,7,14,2
1710,F,67,1aa4e69892454c308421ad7dacac366a,96000.0,2017,12,26,1
1711,M,68,9e64ffbc7e3f413ebfb9aae9bb893c49,56000.0,2017,9,19,2
1712,M,83,8a766d047c674575932b88d3095e33fa,72000.0,2016,12,17,2
1713,M,64,bfa41c82aea14334811af8b1541c8452,86000.0,2014,4,4,2
1714,M,65,901f507c12454369973a38635f53407d,91000.0,2018,3,10,2
1715,F,29,6fae6620749949e1a2211d8e16887bea,72000.0,2017,4,13,1
1716,F,80,6006641a7b15444fae1ae0a7e27a88dd,87000.0,2016,2,23,1
1717,F,52,2b6d8eb54c964e73aa022301f51a621a,42000.0,2017,3,16,1
1718,F,49,1c9b9ecc88ba4983b6ecec2fa2636d49,86000.0,2017,12,26,1
1719,F,45,728314043f324cb0aac7c45b7a6b8b19,75000.0,2017,12,18,1
1720,M,41,09271091511549778c0979d64bf3dfac,40000.0,2018,6,26,2
1721,F,50,50957b9a771f4e5d9df530c13a1184f1,48000.0,2015,9,10,1
1722,M,57,4c96ca31cb434fb2a0aaecc2c1961cb0,35000.0,2018,1,21,2
1723,F,23,c8ce9941197b4419b8252df8e654d563,45000.0,2016,6,18,1
1724,O,26,4d8dcd13e33649578c756363d039870c,53000.0,2016,7,25,3
1725,F,66,1a22d7cf63ae41dcb521c1b6da28adfc,53000.0,2016,7,7,1
1726,M,58,a95b19c70d724d968d7cd1a91b1e9033,117000.0,2016,5,14,2
1727,F,46,3723ab433eb44fa9b236768166f7e1e6,64000.0,2018,3,29,1
1728,M,29,4d6ff24523d74ea1b558312278fadcaf,53000.0,2015,3,2,2
1729,M,40,f011ba52208c4c5badede12c114b02e9,89000.0,2016,12,24,2
1730,M,57,1e99a5d7cda04316ab07978b5fa641e4,84000.0,2017,9,29,2
1731,M,54,93072fa73b5e4cc799db427da2488a3a,68000.0,2017,11,14,2
1732,F,87,76bd8ff0850b46c3bb5b309fb44c4b81,92000.0,2016,3,31,1
1733,F,64,52f38ce55d464df793f2ec6f56cdf785,41000.0,2017,10,20,1
1734,F,61,5265f933778d4350b21b2199f432521d,83000.0,2016,5,18,1
1735,F,68,4db0d031f3f44fb78be43bd2ffcccdad,76000.0,2017,9,5,1
1736,F,52,7926db9d939e49d4a2cd189aab24e4c0,116000.0,2015,10,21,1
1737,M,48,0e5b96f4d09a4bad94da8b04b0ed9a4e,94000.0,2014,8,1,2
1738,M,74,9b0841c814534f23bf691f4a68f92f1a,78000.0,2016,10,19,2
1739,F,44,13e66726ced74ce1b6312b7f194667e0,97000.0,2017,11,13,1
1740,M,72,c062ae783c3245aea6203f072ae931c3,33000.0,2014,3,27,2
1741,F,58,bcaca63604f54f9585669295ce9088f9,40000.0,2017,11,25,1
1742,F,71,20a4a0f9ffd04f619283d6e469d9d3ba,68000.0,2017,11,20,1
1743,M,41,a8fc8a1034d34edf9bc2c6dfaec408e1,38000.0,2017,9,25,2
1744,M,47,839daabf53df41939a812124a8e0e7aa,72000.0,2017,9,15,2
1745,F,65,28f851eeb2f24f8da3742aa72065d342,75000.0,2017,9,14,1
1746,F,47,2c97c8fc03e046f2aa9c4504d0d719dc,64000.0,2018,2,12,1
1747,M,36,b89526113c2a4313a6d0ec0522a77e7b,41000.0,2017,9,18,2
1748,M,39,f33fc79619c74e268db0fab6d9c04153,67000.0,2017,3,12,2
1749,M,59,63914affd9bd417dba43bf335b6fa254,36000.0,2017,2,16,2
1750,M,33,3ca20862e3af4c93a769d3876ff8b48c,55000.0,2017,11,30,2
1751,O,53,9f8b97dbbf3740199a0c701febb6a687,100000.0,2017,1,27,3
1752,M,26,db48f200f10b4289912cac904a0b37d2,46000.0,2017,8,16,2
1753,F,47,8f11c23b3301448f993d6885bff9d0f8,70000.0,2017,12,30,1
1754,F,57,9326fc2e01cd4496808eafe54916cc53,30000.0,2016,6,12,1
1755,M,74,14124920a71f47b0aafe3af220107cfe,35000.0,2014,11,11,2
1756,F,56,b54471245e86418da92bdab04191e40c,75000.0,2016,6,6,1
1757,F,52,b892431655444eab8ee18d5712e24958,32000.0,2016,12,3,1
1758,M,75,64878f55f0e64c88ba6af9e168896b48,92000.0,2015,9,26,2
1759,M,64,873f0e0caae14b9fba66f6db4e715aa4,63000.0,2017,10,4,2
1760,F,66,bf6849a39d3640069a65f44f8b01f5da,32000.0,2018,2,10,1
1761,F,55,c854f458625c405c87adec777d6cbbbe,115000.0,2015,10,22,1
1762,M,47,af3669c4575a45e994defa7bacd111ba,47000.0,2018,2,17,2
1763,F,65,9fa6e119bc854952a5c8d2e7915f4727,73000.0,2016,7,12,1
1764,M,82,6d2db3aad94648259e539920fc2cf2a6,65000.0,2018,4,11,2
1765,F,59,82bd3f2f916d4e5bbc4b1ac9aa88d5a9,79000.0,2018,7,1,1
1766,M,19,fda2862641d74e19ba0a249a0e3a83f3,52000.0,2018,1,25,2
1767,M,42,af9271c4812545a9918c9fba7b082db2,63000.0,2016,3,20,2
1768,M,37,b62f7fa13e5c4e81ae08a259b700b65c,69000.0,2017,9,22,2
1769,F,64,56110239c1b1409498e6f318d1c06bb3,45000.0,2018,1,30,1
1770,M,38,3b78a727167b432d8e1935227b286def,68000.0,2015,10,16,2
1771,F,75,126dc0f131804b21b2714172adf149e7,76000.0,2018,3,9,1
1772,M,56,a3231d1a8afa4e06acd0eaa84acf7c0d,94000.0,2018,7,8,2
1773,M,59,b4f14ce6c0d048638741bbc1d3ae0f58,70000.0,2017,9,6,2
1774,M,56,2e836907db404018824dcff77519a867,89000.0,2016,10,13,2
1775,M,40,630397a8eb8e48bc8169767588897b22,67000.0,2017,9,19,2
1776,F,43,fa4d939bf99e4efbbe8d00f10c1e2ee7,34000.0,2018,1,5,1
1777,M,51,a318d28d03ec4aa4957dda94215911a2,54000.0,2018,3,2,2
1778,M,43,af748b8bdd2e4aaf9c577428fd8d7e77,91000.0,2018,2,28,2
1779,F,84,469227d170274de18bf33e6bebe8bcd0,66000.0,2016,9,7,1
1780,M,57,2989c58e050a4d06998e2b587f66473b,70000.0,2016,8,2,2
1781,F,92,6779114475a84348a20ae39e694522b3,39000.0,2016,2,29,1
1782,F,68,ad7470c89b2540b5b20c34bfecff453f,82000.0,2017,10,12,1
1783,F,39,055640cd12d04eb4b8a51ec67d451fc7,38000.0,2016,11,24,1
1784,O,76,1a4ccc5cba79437caf2a42d7ae64e16d,60000.0,2018,2,7,3
1785,M,51,086dc8a56e3d467d81bf7e47efca0404,81000.0,2017,7,14,2
1786,M,26,10983bae435748a3a300222adc9ee9ed,39000.0,2017,12,6,2
1787,M,90,0ff208c9b551457db756758715073af5,36000.0,2017,7,23,2
1788,M,42,d7e3e5660e684b56bd37b4a25fc4d89c,41000.0,2018,2,27,2
1789,M,39,8c156fed0fca4e888ef352496d715494,53000.0,2017,5,30,2
1790,M,77,62588251267643b79dddb88cc9d4bd1d,80000.0,2016,8,27,2
1791,M,67,774d6223fea8418a92c5742a4f55b7a9,65000.0,2016,2,26,2
1792,M,60,2372a5dd677842478b5318e4ea525969,41000.0,2017,9,9,2
1793,F,79,dd14f8f926954014a9e6dd26a2e43f3f,81000.0,2015,11,20,1
1794,F,68,4ea6530ba3a54fb286b431f959a9527b,41000.0,2018,7,1,1
1795,M,59,497df214da72420182e7f95e245ec479,93000.0,2015,12,3,2
1796,M,65,b7ad3ed447cd4e8086d55ec280da9bfd,94000.0,2018,3,9,2
1797,M,74,6d11a027be6c4fac98d27eec516ad2f6,106000.0,2016,3,10,2
1798,F,20,01e97a4633bf4963838a4aa9ed1dce3e,43000.0,2017,9,3,1
1799,F,50,d53a0901e66d4a5c96a1f3cda56536e1,119000.0,2015,10,9,1
1800,M,53,3f9da79caafe40478a8a661e53b7299b,50000.0,2017,11,23,2
1801,F,22,0a3a8cc5e3d64253b7300797cb07c818,70000.0,2017,8,12,1
1802,M,68,6aaa34e41698451e910b971123fd0d69,30000.0,2016,9,1,2
1803,M,81,4a0b380c3fc14b30a8cc577eeeaa0c3c,55000.0,2017,12,24,2
1804,M,27,1ec7a24b1f7e40fa87897299d839aa3e,47000.0,2016,4,14,2
1805,M,60,5b97dfd6f8a74a9892e8f9113ee1672d,44000.0,2018,4,16,2
1806,F,63,0b5849cbbac74a1baa249064988f89f1,119000.0,2015,12,7,1
1807,M,26,f42fdc75e16b45c58ccaae110c10cfe3,59000.0,2017,12,19,2
1808,M,25,c5ae9814adec41ed8e5999362256ba12,55000.0,2018,3,17,2
1809,M,53,aaf4e1f165fc4fae9b4583bc0cecb4f1,37000.0,2018,3,21,2
1810,F,71,36bec22ad9ac4632b79ad50bf8e42f1d,41000.0,2016,12,2,1
1811,F,91,50e9743f9ba744c8b12ee3b68dffa27d,102000.0,2016,12,13,1
1812,F,75,fcf3e97ec8b0459ea8449fc07e38620e,54000.0,2017,1,29,1
1813,M,32,4321403798a84772b2c721ff18860a5b,54000.0,2018,3,5,2
1814,F,27,e433442492614997ad025b268178226c,39000.0,2014,12,7,1
1815,M,55,5f175e9475c74967a4d84b5126c5342d,57000.0,2018,1,2,2
1816,M,45,f88b5bd46f854ea19c8ffaf9b2543511,56000.0,2018,5,17,2
1817,M,94,f6cfc3ea4e3b47ffbc5453eba971b771,55000.0,2016,2,19,2
1818,M,66,3e6571afb8b242a09de76e353a2b3fc7,77000.0,2016,6,27,2
1819,M,67,c39e84cce5e2400eb8b7b8b8803fd874,42000.0,2017,10,27,2
1820,F,57,b186b8e7d7434f4dacf6dc4ddb25a09d,85000.0,2017,12,14,1
1821,M,57,b4f89d9d8c144ee1b8dafb4b707c0fce,61000.0,2015,9,4,2
1822,M,18,99f8f1204cd343ef96f813b7cdfe53e9,40000.0,2016,4,22,2
1823,M,51,8c92804710134e7fa82370529f5f8a9e,104000.0,2016,2,1,2
1824,M,63,e90d09506c874b06a6668841664ccdc1,49000.0,2017,12,9,2
1825,F,73,17dddcba2e9443bb97cafb78f51ebdbe,65000.0,2016,9,25,1
1826,M,61,552c4891951446c8a6098caa6b6d15d2,52000.0,2018,1,18,2
1827,F,75,1e949fc1f3fe4c49af2bbe36e1b8cdf4,112000.0,2016,3,12,1
1828,F,65,c2bc882929e344979d9e8a14945ec8e0,113000.0,2017,10,24,1
1829,M,36,8be1c2fa06c04e15b380249ff9be040b,31000.0,2018,4,24,2
1830,F,67,e3cc8e8eb799450e861d546321f90f54,61000.0,2015,8,30,1
1831,M,38,45a3e440f28e49c7a52d6b73df3c2143,49000.0,2017,10,19,2
1832,F,45,e745932c27f34867bf1bbfd870368ab3,72000.0,2017,3,9,1
1833,M,62,9a76495a02e9445db40943cc3f1d62d2,51000.0,2016,8,7,2
1834,F,43,12b2135de4d041a4a1d6a090d8977dc1,70000.0,2016,12,15,1
1835,M,43,e6ca6d6cba034c75a954934ca390a84d,31000.0,2017,9,18,2
1836,M,21,765c03129b634508b2362ec01262f815,43000.0,2018,5,7,2
1837,M,29,91aef7566d8c4965aa29687a05a9ab25,36000.0,2016,7,19,2
1838,F,74,5635bb18ab9c4a048311f91f803138f1,95000.0,2016,10,4,1
1839,F,52,94bbb6006dbb49279728a9c0df4ac989,73000.0,2016,10,20,1
1840,M,41,147118864d59460989e5db374690d1bf,65000.0,2017,11,24,2
1841,F,77,8a504d8980764110bd0a6ce89213e097,87000.0,2015,12,24,1
1842,F,22,0a53d7787b594ba79e69cf19de80a8c9,67000.0,2017,8,12,1
1843,F,61,0dce458d31ae427cb2fe83841dc236b4,50000.0,2016,8,28,1
1844,F,48,df09657a4857402a864d8ab73432c438,54000.0,2017,8,13,1
1845,M,55,3cd6e00ce10940d58c61d60647820d5d,53000.0,2016,1,4,2
1846,M,50,0375600415e24e0a9fd83ec191d5955d,65000.0,2014,1,7,2
1847,F,45,0ab26a89e3494acd922ea9fd0ff938e5,52000.0,2017,2,17,1
1848,M,62,7d4d5d017ac54e688e9aa20d6a01af81,79000.0,2017,7,30,2
1849,F,52,a5c15f41f7ed4c3289ebb87b23bb1fff,67000.0,2017,8,10,1
1850,F,87,f1f1c497a30b4ef9bd79e24e3add6953,73000.0,2017,11,11,1
1851,F,51,20f36dd2ffeb423b893bcfa92ce1e30d,75000.0,2017,9,11,1
1852,M,65,b41d5b99472045829139acbda3e84e1e,74000.0,2017,3,6,2
1853,M,81,d72fff1ae7d246cf987e3673ad8850d6,77000.0,2018,5,28,2
1854,F,74,5ddf4a03ebfc442b8e3963d7ad7025e0,89000.0,2016,8,19,1
1855,M,71,4169cc2f33c24b429bef7b33124b0d16,107000.0,2016,8,24,2
1856,M,28,66897badf9c641d1925af5fdbefe1308,72000.0,2017,10,24,2
1857,M,46,9f6f5b4e352346918f978ef8114be423,44000.0,2017,9,18,2
1858,F,42,a5650d514c3d470484f99c62bc4605e0,75000.0,2017,11,1,1
1859,M,70,69cc8fb8c5d34d18aa8237014204ac17,32000.0,2018,3,17,2
1860,F,88,eebe903fd89e4c39b8c5c55bd43e3fb7,81000.0,2016,8,11,1
1861,F,56,fbf1e8ee855d4d43b7adf0f6233de40b,53000.0,2018,3,13,1
1862,F,89,626d9e6450504fe1a39461cb63c61202,55000.0,2017,10,10,1
1863,M,59,303bff336e8449d6a2fb84ed67d48602,73000.0,2017,8,7,2
1864,M,54,b4a313063dbf40d0b2a4e58e366d497c,105000.0,2017,9,13,2
1865,M,48,6ef732d213f2406fb1af286e738df9e2,64000.0,2017,11,26,2
1866,F,68,9145d0827cb14cfb8931c0c270875475,70000.0,2017,5,23,1
1867,M,58,0d74b166a5e54b269795dbaf38c6dfae,63000.0,2014,1,7,2
1868,M,75,562479f01f69488bb4e79e3c2937bfa9,41000.0,2015,9,20,2
1869,M,51,050cdb2d5b4b4bb3b1c612e17e0e8c1b,67000.0,2017,2,19,2
1870,M,70,07f1d6d949634863bb93b0e9fd0dc8f0,36000.0,2017,10,23,2
1871,M,38,4c796b09e5c04b0195036a60ff8f7fb5,32000.0,2017,9,18,2
1872,M,71,49a05df13cd3434885c23a4a5115f373,52000.0,2017,7,20,2
1873,M,25,3451f04e7ee5436597ed24c765333699,42000.0,2015,3,1,2
1874,F,55,9b265daef0cd4839aabee7f4ee851050,103000.0,2017,6,22,1
1875,M,76,9431b531c73f402a810754e48c8eac0e,33000.0,2018,3,9,2
1876,M,45,07455479fc8c4b5aba6c50955a5ca60f,51000.0,2018,5,14,2
1877,M,37,07223b7cc9d448b196562395c8f8d4c7,92000.0,2017,12,13,2
1878,F,34,8f37f5ae5a83466dbb763b7a8afddc8c,58000.0,2014,7,6,1
1879,F,56,fb3494aa3dbe452cbe087508eb3dfe5c,90000.0,2017,10,28,1
1880,M,42,ecde4ed5d52e481dba63bb14d91c7a4d,35000.0,2017,12,24,2
1881,M,53,585a0bbfeba2460faac73d8e4f98e1a6,111000.0,2016,9,19,2
1882,M,59,1d81586ec7f64ab7b28e4594030f003e,73000.0,2016,4,2,2
1883,M,23,adee4e7b7dfd4661bd0faa61ed3ad33b,32000.0,2017,10,28,2
1884,F,68,b0c6b9ecae7f47dc93a44edef68ab1a8,30000.0,2018,4,9,1
1885,F,51,331cf431a99b4f9c9b4e63fcb3779fd9,59000.0,2016,8,6,1
1886,M,25,9a51d710fdda4b4ebba9550dcd15353c,50000.0,2016,5,28,2
1887,M,67,d78e3632979b4a24aab5007c8f1f0b7f,108000.0,2016,5,29,2
1888,M,64,1a9cc4b4f763429b9cb006bd78cd7a7b,55000.0,2016,4,22,2
1889,F,58,affa3198865640c59a09d17ece8f3e0e,94000.0,2016,5,29,1
1890,M,57,3dace629913c4771809eea9c48bdc1ec,65000.0,2013,12,25,2
1891,M,43,9885e229fb8541afb0fb5d4d25eef01f,75000.0,2017,12,12,2
1892,F,53,79790a9f1dba499e93964e8eeb52fe67,82000.0,2015,8,4,1
1893,M,48,e1cd83dc22ee4807b6d9742634e64792,97000.0,2015,9,30,2
1894,F,52,d820adac939d46078131f147d99d3f85,108000.0,2016,6,13,1
1895,M,37,9712488db2cc4669a7b9475a84965596,41000.0,2018,3,5,2
1896,F,69,923ea2708a7b445bb250175067ec6091,74000.0,2018,5,1,1
1897,M,52,21768fb046e74ad7bd5555e39a850ed2,44000.0,2017,6,12,2
1898,M,46,f00e53b5c2e74f4d9d6527cae74dc364,69000.0,2017,4,4,2
1899,F,70,45894d525a1240919347e335d25d76a8,75000.0,2018,6,3,1
1900,M,71,39069e7cd52e474d8c97d8162609bca1,51000.0,2017,12,4,2
1901,M,92,fd64a3758d0b49549df03a5c25ba89c9,61000.0,2018,1,6,2
1902,F,50,886a279ebca346daa13bcfd1aa0d8fae,75000.0,2016,9,13,1
1903,M,63,45c24e5049954c21a4036de66ab1ee24,52000.0,2014,3,22,2
1904,M,50,82ddc1fd11034218843be79a8598816f,111000.0,2017,10,7,2
1905,M,55,4e898d4f879740d8a2d630b20f864b16,71000.0,2017,6,15,2
1906,F,61,bde0a3c05d47454295564f8c9854eca1,95000.0,2016,6,25,1
1907,M,70,20b3771f1f144a8d95610a19cd65d8d3,58000.0,2017,12,31,2
1908,M,63,0fc796ac46bb4532bf8d4ef0e43851cc,95000.0,2018,4,3,2
1909,M,70,dc1caa5f072c4f8690b900279e01692d,87000.0,2017,12,30,2
1910,F,18,0454292436bd4cee98e8ec873e30433e,62000.0,2015,10,30,1
1911,F,88,dcda2764a0754332a449b354e0d3acf8,51000.0,2018,5,24,1
1912,M,40,67b51df867b040ba8f97525907a8550c,30000.0,2018,3,9,2
1913,F,54,aadd9336ca464715b8c9632d2cede00b,62000.0,2016,10,20,1
1914,F,60,2d7e19d6760d4f94b6a84ddd487d5dac,52000.0,2018,4,10,1
1915,M,45,519cffe93312403daa2834c2b9ef92c0,90000.0,2017,12,23,2
1916,M,24,e3534fe180e14735b2199bffefb1887f,59000.0,2016,4,8,2
1917,F,68,345b2431ce28457b97e7492506803d2e,54000.0,2017,11,4,1
1918,M,71,07b9aa69f88a493f91add35a5a87d426,64000.0,2016,12,8,2
1919,M,95,fa34c690dac54c49bee26902101a9961,87000.0,2017,10,31,2
1920,F,70,54d9d921c59540fba0e5aea4b7079da0,62000.0,2017,12,3,1
1921,M,77,4f6aa13b967c4bd9821588923c49bee3,86000.0,2017,12,13,2
1922,F,49,ae599f5b0693463685dc1a4980cf6489,62000.0,2015,11,26,1
1923,F,43,2556369f205a4df3a98576db534801a9,57000.0,2017,11,11,1
1924,M,57,f87b27581615423f892a6ff0d40fa696,65000.0,2017,8,11,2
1925,M,22,2ca7c5c20ba34cedb79bffa170360813,41000.0,2016,5,31,2
1926,M,76,e3b3486b202c4a399b6b64f2de81f516,56000.0,2014,8,14,2
1927,F,75,b1c71cebf2884ed28d02549a18f5deb1,45000.0,2016,3,1,1
1928,M,20,2efa56bdd66f404299852e789396daf7,39000.0,2017,12,4,2
1929,M,60,ca98c3611fb044e581ad34f2b4bcf1f6,54000.0,2015,9,24,2
1930,F,54,e4b82a439eed4edea2cb01bff6e35634,100000.0,2018,7,10,1
1931,F,64,506dcab40dd749db8d7e87ae35b69412,59000.0,2018,6,25,1
1932,F,41,5d5a65281fea4922aba7fbc22dcf4f4b,87000.0,2015,9,21,1
